Index,Title,Authors,DOI,Base
1142,Do sub-syndromal manic symptoms influence outcome in treatment resistant depression in adolescents? A latent class analysis from the TORDIA study,"Maalouf FT, Porta G, Vitiello B, Emslie G, Mayes T, Clarke G, Wagner KD, Asarnow JR, Spirito A, Keller M, Birmaher B, Ryan N, Shamseddeen W, Iyengar S, Brent D.",10.1016/j.jad.2011.12.021,pubmed
1143,Identifying patterns in treatment response profiles in acute bipolar mania: a cluster analysis approach,"Lipkovich IA, Houston JP, Ahl J.",10.1186/1471-244X-8-65,pubmed
1144,Randomized trial of social rehabilitation and integrated health care for older people with severe mental illness,"Mueser KT, Pratt SI, Bartels SJ, Swain K, Forester B, Cather C, Feldman J.",10.1037/a0019629,pubmed
1145,SHANK3 overexpression causes manic-like behaviour with unique pharmacogenetic properties,"Han K, Holder JL Jr, Schaaf CP, Lu H, Chen H, Kang H, Tang J, Wu Z, Hao S, Cheung SW, Yu P, Sun H, Breman AM, Patel A, Lu HC, Zoghbi HY.",10.1038/nature12630,pubmed
1146,Glutamate receptors as targets of protein kinase C in the pathophysiology and treatment of animal models of mania,"Szabo ST, Machado-Vieira R, Yuan P, Wang Y, Wei Y, Falke C, Cirelli C, Tononi G, Manji HK, Du J.",10.1016/j.neuropharm.2008.08.015,pubmed
1147,A pragmatic randomised controlled trial to evaluate the cost-effectiveness of a physical activity intervention as a treatment for depression: the treating depression with physical activity (TREAD) trial,"Chalder M, Wiles NJ, Campbell J, Hollinghurst SP, Searle A, Haase AM, Taylor AH, Fox KR, Baxter H, Davis M, Thorp H, Winder R, Wright C, Calnan M, Lawlor DA, Peters TJ, Sharp DJ, Turner KM, Montgomery AA, Lewis G.",10.3310/hta16100,pubmed
1148,Patients' perceptions of information received about medication prescribed for bipolar disorder: implications for informed choice,"Bowskill R, Clatworthy J, Parham R, Rank T, Horne R.",10.1016/j.jad.2006.10.018,pubmed
1149,"Rapid tranquilization for agitated patients in emergency psychiatric rooms: a randomized trial of olanzapine, ziprasidone, haloperidol plus promethazine, haloperidol plus midazolam and haloperidol alone","Baldaçara L, Sanches M, Cordeiro DC, Jackoswski AP.",10.1590/s1516-44462011000100008,pubmed
1150,The Wandering Woman: A Case Study of Catatonia vs Factitious Disorder,"Wong JW, Williams SR.",,pubmed
1151,"Development of novel behavioral interventions in an experimental therapeutics world: Challenges, and directions for the future","Lewandowski KE, Ongur D, Keshavan MS.",10.1016/j.schres.2017.06.010,pubmed
1152,Monitoring daily affective symptoms and memory function using interactive voice response in outpatients receiving electroconvulsive therapy,"Fazzino TL, Rabinowitz T, Althoff RR, Helzer JE.",10.1097/YCT.0b013e3182972bbb,pubmed
1153,Top 10 research questions to promote physical activity in bipolar disorders: A consensus statement from the International Organization of Physical Therapists in Mental Health,"Vancampfort D, Rosenbaum S, Probst M, Connaughton J, du Plessis C, Yamamoto T, Stubbs B.",10.1016/j.jad.2016.01.046,pubmed
1154,Predictors of hypomanic and/or manic switch among patients initially diagnosed with unipolar major depression during acute-phase antidepressants treatment,"Akechi T, Kato T, Watanabe N, Tanaka S, Furukawa TA; SUN☺D Investigators.",10.1111/pcn.12808,pubmed
1155,Behavioral approach system sensitivity and risk taking interact to predict left-frontal EEG asymmetry,"Black CL, Goldstein KE, LaBelle DR, Brown CW, Harmon-Jones E, Abramson LY, Alloy LB.",10.1016/j.beth.2014.01.006,pubmed
1156,Long-Term Clinical Outcomes from a Randomized Controlled Trial of Two Implementation Strategies to Promote Collaborative Care Attendance in Community Practices,"Kilbourne AM, Goodrich DE, Nord KM, Van Poppelen C, Kyle J, Bauer MS, Waxmonsky JA, Lai Z, Kim HM, Eisenberg D, Thomas MR.",10.1007/s10488-014-0598-5,pubmed
1157,Sexual disinhibition with L-tryptophan,"Hullin RP, Jerram T.",10.1136/bmj.2.6042.1010-a,pubmed
1158,The treatment of bipolar patients with elevated impulsivity and suicide risk,"Sloan ME, Iskric A, Low NC.",10.1503/jpn.130274,pubmed
1159,Public-academic partnerships: evidence-based implementation: the role of sustained community-based practice and research partnerships,"Kilbourne AM, Neumann MS, Waxmonsky J, Bauer MS, Kim HM, Pincus HA, Thomas M.",10.1176/appi.ps.201200032,pubmed
1160,"An important role for cholecystokinin, a CLOCK target gene, in the development and treatment of manic-like behaviors","Arey RN, Enwright JF 3rd, Spencer SM, Falcon E, Ozburn AR, Ghose S, Tamminga C, McClung CA.",10.1038/mp.2013.12,pubmed
1161,New methods of psychiatric treatment,Flinn DE.,,pubmed
1162,A 5-year-old boy with recurrent mania successfully treated with carbamazepine,"Tuzun U, Zoroglu SS, Savas HA.",10.1046/j.1440-1819.2002.01059.x,pubmed
1163,Using the contribution matrix to evaluate complex study limitations in a network meta-analysis: a case study of bipolar maintenance pharmacotherapy review,"Furukawa TA, Miura T, Chaimani A, Leucht S, Cipriani A, Noma H, Mitsuyasu H, Kanba S, Salanti G.",10.1186/s13104-016-2019-1,pubmed
1164,The effects of fixed-time reinforcement schedules on problem behavior of children with emotional and behavioral disorders in a day-treatment classroom setting,"Rasmussen K, O'Neill RE.",10.1901/jaba.2006.172-05,pubmed
1165,Sudden-onset dystonia in a patient taking asenapine: interaction between ciprofloxacin and asenapine metabolism,"Ridout KK, Ridout SJ, Pirnie LF, Puttichanda SP.",10.1176/appi.ajp.2015.15030353,pubmed
1166,[Psycho-educational intervention in mood disorders: an experience of Affective Disorders Study Group],"Roso MC, Moreno RA, Costa EM.",10.1590/s1516-44462005000200021,pubmed
1167,Mania Induced by Stimulation following DBS of the Bed Nucleus of Stria Terminalis for Obsessive-Compulsive Disorder,Doshi PK.,10.1159/000449066,pubmed
1168,An adaptation of the Interpersonal Problem Areas Rating Scale: pilot and interrater agreement study,"Andrade AC, Frank E, Lotufo Neto F, Houck PR.",10.1590/s1516-44462008000400010,pubmed
1169,Rate-decreasing effects of the atypical neuroleptic risperidone attenuated by conditions of reinforcement in a woman with mental retardation,"Yoo JH, Williams DC, Napolitano DA, Peyton RT, Baer DM, Schroeder SR.",10.1901/jaba.2003.36-245,pubmed
1170,"""My Face Is My Fate"": biological and psychosocial approaches to the treatment of a woman with obsessions and delusions","Holt DJ, Phillips KA, Shapiro ER, Becker AE.",10.1080/10673220390217917,pubmed
1171,Assessment of a response bias for aggression over functionally equivalent appropriate behavior,"DeLeon IG, Fisher WW, Herman KM, Crosland KC.",10.1901/jaba.2000.33-73,pubmed
1172,Animal models for screening new agents: a behavioural view,Kumar R.,10.1111/j.1365-2125.1976.tb03707.x,pubmed
1173,The effect of reserpine on the duration of manic attacks,WATT DC.,10.1136/jnnp.21.4.297,pubmed
1174,Feasibility and tolerability of a cognitive remediation clinical service in first episode coordinated specialty care,Lewandowski KE.,10.1111/eip.12978,pubmed
1175,Brief Behavioral Therapy for Pediatric Anxiety and Depression in Primary Care: A Randomized Clinical Trial,"Weersing VR, Brent DA, Rozenman MS, Gonzalez A, Jeffreys M, Dickerson JF, Lynch FL, Porta G, Iyengar S.",10.1001/jamapsychiatry.2017.0429,pubmed
1176,Present and future of severe mental illness (SMI) policies: Reflections from an Asia-Pacific Expert Forum series,"Wong MM, Castle D, Organ B, Li J, Ma L, Chui E, Ho K, Hung SF, Lo TL, Szeto WL, Yeung WS, Ahmed AI, Desai N, Thirthalli J, Yamanouchi Y, Hwang TY, Lee MS, Lai TJ, Yang YK, Karamustafalioglu O.",10.1111/pcn.12964,pubmed
1177,The Relationship Between Polygenic Risk Scores and Cognition in Schizophrenia,"Richards AL, Pardiñas AF, Frizzati A, Tansey KE, Lynham AJ, Holmans P, Legge SE, Savage JE, Agartz I, Andreassen OA, Blokland GAM, Corvin A, Cosgrove D, Degenhardt F, Djurovic S, Espeseth T, Ferraro L, Gayer-Anderson C, Giegling I, van Haren NE, Hartmann AM, Hubert JJ, Jönsson EG, Konte B, Lennertz L, Olde Loohuis LM, Melle I, Morgan C, Morris DW, Murray RM, Nyman H, Ophoff RA; GROUP Investigators, van Os J; EUGEI WP2 Group; Schizophrenia Working Group of the Psychiatric Genomics Consortium, Petryshen TL, Quattrone D, Rietschel M, Rujescu D, Rutten BPF, Streit F, Strohmaier J, Sullivan PF, Sundet K, Wagner M, Escott-Price V, Owen MJ, Donohoe G, O'Donovan MC, Walters JTR.",10.1093/schbul/sbz061,pubmed
1178,Lurasidone in Children and Adolescents with Bipolar Depression Presenting with Mixed (Subsyndromal Hypomanic) Features: Post Hoc Analysis of a Randomized Placebo-Controlled Trial,"Singh MK, Pikalov A, Siu C, Tocco M, Loebel A.",10.1089/cap.2020.0018,pubmed
1179,"The effects of cognitive remediation in patients with affective psychosis: A systematic review: Special Section on ""Translational and Neuroscience Studies in Affective Disorders"". Section Editor, Maria Nobile MD, PhD. This Section of JAD focuses on the relevance of translational and neuroscience studies in providing a better understanding of the neural basis of affective disorders. The main aim is to briefly summaries relevant research findings in clinical neuroscience with particular regards to specific innovative topics in mood and anxiety disorders","Biagianti B, Merchant J, Brambilla P, Lewandowski KE.",10.1016/j.jad.2019.03.047,pubmed
1180,The past and future of cognitive therapy,Beck AT.,,pubmed
1181,Lithium-induced nephrogenic diabetes insipidus: in vivo and in vitro studies,"Singer I, Rotenberg D, Puschett JB.",10.1172/JCI106900,pubmed
1182,Genetics of response to cognitive behavior therapy in adults with major depression: a preliminary report,"Andersson E, Crowley JJ, Lindefors N, Ljótsson B, Hedman-Lagerlöf E, Boberg J, El Alaoui S, Karlsson R, Lu Y, Mattheisen M, Kähler AK, Svanborg C, Mataix-Cols D, Mattsson S, Forsell E, Kaldo V, Schalling M, Lavebratt C, Sullivan PF, Rück C.",10.1038/s41380-018-0289-9,pubmed
1183,Neuroimaging Heterogeneity in Psychosis: Neurobiological Underpinnings and Opportunities for Prognostic and Therapeutic Innovation,"Voineskos AN, Jacobs GR, Ameis SH.",10.1016/j.biopsych.2019.09.004,pubmed
1184,Smoking outcome by psychiatric history after behavioral and varenicline treatment,"McClure JB, Swan GE, Catz SL, Jack L, Javitz H, McAfee T, Deprey M, Richards J, Zbikowski SM.",10.1016/j.jsat.2010.03.007,pubmed
1185,Deficiency of Shank2 causes mania-like behavior that responds to mood stabilizers,"Pappas AL, Bey AL, Wang X, Rossi M, Kim YH, Yan H, Porkka F, Duffney LJ, Phillips SM, Cao X, Ding JD, Rodriguiz RM, Yin HH, Weinberg RJ, Ji RR, Wetsel WC, Jiang YH.",10.1172/jci.insight.92052,pubmed
1186,Antimanic Efficacy of a Novel Kv3 Potassium Channel Modulator,"Parekh PK, Sidor MM, Gillman A, Becker-Krail D, Bettelini L, Arban R, Alvaro GS, Zambello E, Mutinelli C, Huang Y, Large CH, McClung CA.",10.1038/npp.2017.155,pubmed
1187,Early response to psychotherapy and long-term change in worry symptoms in older adults with generalized anxiety disorder,"Bradford A, Cully J, Rhoades H, Kunik M, Kraus-Schuman C, Wilson N, Stanley M.",10.1097/JGP.0b013e3181f18061,pubmed
1188,Precision medicine for suicidality: from universality to subtypes and personalization,"Niculescu AB, Le-Niculescu H, Levey DF, Phalen PL, Dainton HL, Roseberry K, Niculescu EM, Niezer JO, Williams A, Graham DL, Jones TJ, Venugopal V, Ballew A, Yard M, Gelbart T, Kurian SM, Shekhar A, Schork NJ, Sandusky GE, Salomon DR.",10.1038/mp.2017.128,pubmed
1189,Exploratory study of imagery rescripting without focusing on early traumatic memories for major depressive disorder,"Yamada F, Hiramatsu Y, Murata T, Seki Y, Yokoo M, Noguchi R, Shibuya T, Tanaka M, Takanashi R, Shimizu E.",10.1111/papt.12164,pubmed
1190,Lifestyle interventions for mental health,Manger S.,10.31128/AJGP-06-19-4964,pubmed
1191,Treating repetitive suicidal intrusions using eye movements: study protocol for a multicenter randomized clinical trial,"van Bentum JS, Sijbrandij M, Kerkhof AJFM, Huisman A, Arntz AR, Holmes EA, Franx G, Mokkenstorm J, Huibers MJH.",10.1186/s12888-019-2129-0,pubmed
1192,A Brief Exposure-Based Treatment vs Cognitive Processing Therapy for Posttraumatic Stress Disorder: A Randomized Noninferiority Clinical Trial,"Sloan DM, Marx BP, Lee DJ, Resick PA.",10.1001/jamapsychiatry.2017.4249,pubmed
1193,"Nutrition, Exercise, and Wellness Treatment in bipolar disorder: proof of concept for a consolidated intervention","Sylvia LG, Salcedo S, Bernstein EE, Baek JH, Nierenberg AA, Deckersbach T.",10.1186/2194-7511-1-24,pubmed
1194,A behavioral weight-loss intervention in persons with serious mental illness,"Daumit GL, Dickerson FB, Wang NY, Dalcin A, Jerome GJ, Anderson CA, Young DR, Frick KD, Yu A, Gennusa JV 3rd, Oefinger M, Crum RM, Charleston J, Casagrande SS, Guallar E, Goldberg RW, Campbell LM, Appel LJ.",10.1056/NEJMoa1214530,pubmed
1195,Stabilising sleep for patients admitted at acute crisis to a psychiatric hospital (OWLS): an assessor-blind pilot randomised controlled trial,"Sheaves B, Freeman D, Isham L, McInerney J, Nickless A, Yu LM, Rek S, Bradley J, Reeve S, Attard C, Espie CA, Foster R, Wirz-Justice A, Chadwick E, Barrera A.",10.1017/S0033291717003191,pubmed
1196,Management of bipolar disorders in women by nonpharmacological methods,Naik SK.,10.4103/0019-5545.161490,pubmed
1197,"Cost and Outcome of Behavioural Activation versus Cognitive Behavioural Therapy for Depression (COBRA): a randomised, controlled, non-inferiority trial","Richards DA, Ekers D, McMillan D, Taylor RS, Byford S, Warren FC, Barrett B, Farrand PA, Gilbody S, Kuyken W, O'Mahen H, Watkins ER, Wright KA, Hollon SD, Reed N, Rhodes S, Fletcher E, Finning K.",10.1016/S0140-6736(16)31140-0,pubmed
1198,Psychological and psychosocial interventions for cannabis cessation in adults: a systematic review short report,"Cooper K, Chatters R, Kaltenthaler E, Wong R.",10.3310/hta19560,pubmed
1199,Atomoxetine for the treatment of executive dysfunction in Parkinson's disease: a pilot open-label study,"Marsh L, Biglan K, Gerstenhaber M, Williams JR.",10.1002/mds.22307,pubmed
1200,Risk factors for suicidality in Huntington disease: An analysis of the 2CARE clinical trial,"McGarry A, McDermott MP, Kieburtz K, Fung WLA, McCusker E, Peng J, de Blieck EA, Cudkowicz M; Huntington Study Group 2CARE Investigators and Coordinators.",10.1212/WNL.0000000000007244,pubmed
1201,[Complex therapy of schizophrenia],Gaszner P.,,pubmed
1202,Child and family-focused cognitive-behavioral therapy for pediatric bipolar disorder: pilot study of group treatment format,"West AE, Jacobs RH, Westerholm R, Lee A, Carbray J, Heidenreich J, Pavuluri MN.",,pubmed
1203,Coping with Unusual ExperienceS for 12-18 year olds (CUES+): a transdiagnostic randomised controlled trial of the effectiveness of cognitive therapy in reducing distress associated with unusual experiences in adolescent mental health services: study protocol for a randomised controlled trial,"Jolley S, Browning S, Corrigall R, Laurens KR, Hirsch C, Bracegirdle K, Gin K, Muccio F, Stewart C, Banerjea P, Kuipers E, Garety P, Byrne M, Onwumere J, Achilla E, McCrone P, Emsley R.",10.1186/s13063-017-2326-4,pubmed
1204,"Treatment-refractory anxiety; definition, risk factors, and treatment challenges",Roy-Byrne P.,10.31887/DCNS.2015.17.2/proybyrne,pubmed
1205,Early interventions to prevent psychosis: systematic review and meta-analysis,"Stafford MR, Jackson H, Mayo-Wilson E, Morrison AP, Kendall T.",10.1136/bmj.f185,pubmed
1206,Obsessive-compulsive disorder comorbid with schizophrenia and bipolar disorder,"Sharma LP, Reddy YCJ.",10.4103/psychiatry.IndianJPsychiatry_527_18,pubmed
1207,The promise of cognitive behavior therapy for treatment of severe mental disorders: a review of recent developments,"Thase ME, Kingdon D, Turkington D.",10.1002/wps.20149,pubmed
1208,"Treatment Attendance Among Veterans With Depression, Substance Use Disorder, and Trauma","Cui R, Haller M, Skidmore JR, Goldsteinholm K, Norman S, Tate SR.",10.1080/15504263.2016.1146384,pubmed
1209,"Psychological therapy for mood instability within bipolar spectrum disorder: a randomised, controlled feasibility trial of a dialectical behaviour therapy-informed approach (the ThrIVe-B programme)","Wright K, Dodd AL, Warren FC, Medina-Lara A, Dunn B, Harvey J, Javaid M, Jones SH, Owens C, Taylor RS, Duncan D, Newbold A, Norman S, Warner F, Lynch TR.",10.1186/s40345-021-00226-4,pubmed
