PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31779696","ENACT: a protocol for a randomised placebo-controlled trial investigating the efficacy and mechanisms of action of adjunctive N-acetylcysteine for first-episode psychosis","Cotton SM, Berk M, Watson A, Wood S, Allott K, Bartholomeusz CF, Bortolasci CC, Walder K, O'Donoghue B, Dean OM, Chanen A, Amminger GP, McGorry PD, Burnside A, Uren J, Ratheesh A, Dodd S.","Trials. 2019 Nov 28;20(1):658. doi: 10.1186/s13063-019-3786-5.","Cotton SM","Trials","2019","2019/11/30","PMC6883553","","10.1186/s13063-019-3786-5"
"19570652","Serotonergic hyperinnervation and effective serotonin blockade in an FGF receptor developmental model of psychosis","Klejbor I, Kucinski A, Wersinger SR, Corso T, Spodnik JH, Dziewiatkowski J, Moryś J, Hesse RA, Rice KC, Miletich R, Stachowiak EK, Stachowiak MK.","Schizophr Res. 2009 Sep;113(2-3):308-21. doi: 10.1016/j.schres.2009.06.006. Epub 2009 Jul 1.","Klejbor I","Schizophr Res","2009","2009/07/03","PMC4681496","NIHMS535862","10.1016/j.schres.2009.06.006"
"34461326","Neuromodulatory treatments for psychiatric disease: A comprehensive survey of the clinical trial landscape","Elias GJB, Boutet A, Parmar R, Wong EHY, Germann J, Loh A, Paff M, Pancholi A, Gwun D, Chow CT, Gouveia FV, Harmsen IE, Beyn ME, Santarnecchi E, Fasano A, Blumberger DM, Kennedy SH, Lozano AM, Bhat V.","Brain Stimul. 2021 Sep-Oct;14(5):1393-1403. doi: 10.1016/j.brs.2021.08.021. Epub 2021 Aug 27.","Elias GJB","Brain Stimul","2021","2021/08/30","","","10.1016/j.brs.2021.08.021"
"23306097","Probability and predictors of treatment-seeking for prescription opioid use disorders: a national study","Blanco C, Iza M, Schwartz RP, Rafful C, Wang S, Olfson M.","Drug Alcohol Depend. 2013 Jul 1;131(1-2):143-8. doi: 10.1016/j.drugalcdep.2012.12.013. Epub 2013 Jan 8.","Blanco C","Drug Alcohol Depend","2013","2013/01/12","PMC3636152","NIHMS436387","10.1016/j.drugalcdep.2012.12.013"
"20922708","Gabapentin and suicide attempts","Gibbons RD, Hur K, Brown CH, Mann JJ.","Pharmacoepidemiol Drug Saf. 2010 Dec;19(12):1241-7. doi: 10.1002/pds.2036. Epub 2010 Oct 4.","Gibbons RD","Pharmacoepidemiol Drug Saf","2010","2010/10/06","PMC2992093","NIHMS245516","10.1002/pds.2036"
"24289740","Cluster randomized controlled trial of a psycho-educational intervention for people with a family history of depression for use in general practice","Meiser B, Schofield PR, Trevena L, Wilde A, Barlow-Stewart K, Proudfoot J, Peate M, Dobbins T, Christensen H, Sherman KA, Karatas J, Mitchell PB.","BMC Psychiatry. 2013 Dec 1;13:325. doi: 10.1186/1471-244X-13-325.","Meiser B","BMC Psychiatry","2013","2013/12/03","PMC3897985","","10.1186/1471-244X-13-325"
"17456772","Lithium reduces tau phosphorylation but not A beta or working memory deficits in a transgenic model with both plaques and tangles","Caccamo A, Oddo S, Tran LX, LaFerla FM.","Am J Pathol. 2007 May;170(5):1669-75. doi: 10.2353/ajpath.2007.061178.","Caccamo A","Am J Pathol","2007","2007/04/26","PMC1854961","","10.2353/ajpath.2007.061178"
"18640245","Combined lithium and valproate treatment delays disease onset, reduces neurological deficits and prolongs survival in an amyotrophic lateral sclerosis mouse model","Feng HL, Leng Y, Ma CH, Zhang J, Ren M, Chuang DM.","Neuroscience. 2008 Aug 26;155(3):567-72. doi: 10.1016/j.neuroscience.2008.06.040. Epub 2008 Jun 21.","Feng HL","Neuroscience","2008","2008/07/22","PMC2709275","NIHMS118536","10.1016/j.neuroscience.2008.06.040"
"22490380","Pharmacology of JNJ-37822681, a specific and fast-dissociating D2 antagonist for the treatment of schizophrenia","Langlois X, Megens A, Lavreysen H, Atack J, Cik M, te Riele P, Peeters L, Wouters R, Vermeire J, Hendrickx H, Macdonald G, De Bruyn M.","J Pharmacol Exp Ther. 2012 Jul;342(1):91-105. doi: 10.1124/jpet.111.190702. Epub 2012 Apr 6.","Langlois X","J Pharmacol Exp Ther","2012","2012/04/12","","","10.1124/jpet.111.190702"
"29195125","Effects of continuation electroconvulsive therapy on quality of life in elderly depressed patients: A randomized clinical trial","McCall WV, Lisanby SH, Rosenquist PB, Dooley M, Husain MM, Knapp RG, Petrides G, Rudorfer MV, Young RC, McClintock SM, Mueller M, Prudic J, Greenberg RM, Weiner RD, Bailine SH, Youssef NA, McCloud L, Kellner CH; CORE/PRIDE Work Group.","J Psychiatr Res. 2018 Feb;97:65-69. doi: 10.1016/j.jpsychires.2017.11.001. Epub 2017 Nov 16.","McCall WV","J Psychiatr Res","2018","2017/12/02","PMC5742556","NIHMS925207","10.1016/j.jpsychires.2017.11.001"
"32198305","Minocycline for the treatment of mental health and neurological conditions: study protocol of a systematic review and meta-analysis","Bortolasci CC, Marx W, Walker AJ, Hasebe K, Kavanagh BE, Morris MJ, Mohebbi M, Turner A, Gray L, Berk L, Walder K, Berk M, Dean OM.","BMJ Open. 2020 Mar 19;10(3):e035080. doi: 10.1136/bmjopen-2019-035080.","Bortolasci CC","BMJ Open","2020","2020/03/22","PMC7103827","","10.1136/bmjopen-2019-035080"
"34264367","Cariprazine alleviates core behavioral deficits in the prenatal valproic acid exposure model of autism spectrum disorder","Román V, Adham N, Foley AG, Hanratty L, Farkas B, Lendvai B, Kiss B.","Psychopharmacology (Berl). 2021 Sep;238(9):2381-2392. doi: 10.1007/s00213-021-05851-6. Epub 2021 Jul 15.","Román V","Psychopharmacology (Berl)","2021","2021/07/15","PMC8373751","","10.1007/s00213-021-05851-6"
"24849347","Dorsal raphe neuroinflammation promotes dramatic behavioral stress dysregulation","Howerton AR, Roland AV, Bale TL.","J Neurosci. 2014 May 21;34(21):7113-23. doi: 10.1523/JNEUROSCI.0118-14.2014.","Howerton AR","J Neurosci","2014","2014/05/23","PMC4028491","","10.1523/JNEUROSCI.0118-14.2014"
"32485190","Effects of repetitive transcranial magnetic stimulation on suicidal behavior: A systematic review","Serafini G, Canepa G, Aguglia A, Amerio A, Bianchi D, Magnani L, Dell'Osso B, Pompili M, Fitzgerald PB, Amore M.","Prog Neuropsychopharmacol Biol Psychiatry. 2021 Mar 8;105:109981. doi: 10.1016/j.pnpbp.2020.109981. Epub 2020 May 30.","Serafini G","Prog Neuropsychopharmacol Biol Psychiatry","2021","2020/06/03","","","10.1016/j.pnpbp.2020.109981"
"23077119","Pilot randomized trial of a cross-diagnosis collaborative care program for patients with mood disorders","Kilbourne AM, Li D, Lai Z, Waxmonsky J, Ketter T.","Depress Anxiety. 2013 Feb;30(2):116-22. doi: 10.1002/da.22003. Epub 2012 Oct 17.","Kilbourne AM","Depress Anxiety","2013","2012/10/19","","","10.1002/da.22003"
"23585462","Axis I psychiatric disorders, paraphilic sexual offending and implications for pharmacological treatment","Kafka M.","Isr J Psychiatry Relat Sci. 2012;49(4):255-61.","Kafka M","Isr J Psychiatry Relat Sci","2012","2013/04/16","","",""
"25345734","Effect of lithium on behavioral disinhibition induced by electrolytic lesion of the median raphe nucleus","Pezzato FA, Can A, Hoshino K, Horta Jde A Jr, Mijares MG, Gould TD.","Psychopharmacology (Berl). 2015 Apr;232(8):1441-50. doi: 10.1007/s00213-014-3775-z. Epub 2014 Oct 28.","Pezzato FA","Psychopharmacology (Berl)","2015","2014/10/28","PMC4388762","NIHMS638172","10.1007/s00213-014-3775-z"
"35393942","Comparing Online and On-Site Cognitive Behavior Therapy in Major Depressive Disorder: Protocol for a Noninferiority Randomized Controlled Trial","Ritvo P, Gratzer D, Knyahnytska Y, Ortiz A, Walters C, Katz J, Laposa J, Baldissera C, Wayne N, Pfefer-Litman D, Tomlinson G, Daskalakis Z.","JMIR Res Protoc. 2022 Apr 8;11(4):e29726. doi: 10.2196/29726.","Ritvo P","JMIR Res Protoc","2022","2022/04/08","","","10.2196/29726"
"28649671","Early Life Stress, Mood, and Anxiety Disorders","Syed SA, Nemeroff CB.","Chronic Stress (Thousand Oaks). 2017 Feb;1:2470547017694461. doi: 10.1177/2470547017694461. Epub 2017 Apr 10.","Syed SA","Chronic Stress (Thousand Oaks)","2017","2017/06/27","PMC5482282","NIHMS867304","10.1177/2470547017694461"
"27845777","Newer insights into the role of miRNA a tiny genetic tool in psychiatric disorders: focus on post-traumatic stress disorder","Giridharan VV, Thandavarayan RA, Fries GR, Walss-Bass C, Barichello T, Justice NJ, Reddy MK, Quevedo J.","Transl Psychiatry. 2016 Nov 15;6(11):e954. doi: 10.1038/tp.2016.220.","Giridharan VV","Transl Psychiatry","2016","2016/11/16","PMC5314131","","10.1038/tp.2016.220"
"26637130","Psychiatric Comorbidity, Social Aspects and Quality of Life in a Population-Based Cohort of Expecting Fathers with Epilepsy","Reiter SF, Veiby G, Bjørk MH, Engelsen BA, Daltveit AK, Gilhus NE.","PLoS One. 2015 Dec 4;10(12):e0144159. doi: 10.1371/journal.pone.0144159. eCollection 2015.","Reiter SF","PLoS One","2015","2015/12/05","PMC4670115","","10.1371/journal.pone.0144159"
"30146428","Short- and long-term efficacy of electroconvulsive stimulation in animal models of depression: The essential role of neuronal survival","Jonckheere J, Deloulme JC, Dall'Igna G, Chauliac N, Pelluet A, Nguon AS, Lentini C, Brocard J, Denarier E, Brugière S, Couté Y, Heinrich C, Porcher C, Holtzmann J, Andrieux A, Suaud-Chagny MF, Gory-Fauré S.","Brain Stimul. 2018 Nov-Dec;11(6):1336-1347. doi: 10.1016/j.brs.2018.08.001. Epub 2018 Aug 15.","Jonckheere J","Brain Stimul","2018","2018/08/28","","","10.1016/j.brs.2018.08.001"
"21895523","Lithium ameliorates neurodegeneration, suppresses neuroinflammation, and improves behavioral performance in a mouse model of traumatic brain injury","Yu F, Wang Z, Tchantchou F, Chiu CT, Zhang Y, Chuang DM.","J Neurotrauma. 2012 Jan 20;29(2):362-74. doi: 10.1089/neu.2011.1942. Epub 2011 Nov 1.","Yu F","J Neurotrauma","2012","2011/09/08","PMC3261788","","10.1089/neu.2011.1942"
"27955680","'Walk This Way' - a pilot of a health coaching intervention to reduce sedentary behaviour and increase low intensity exercise in people with serious mental illness: study protocol for a randomised controlled trial","Williams J, Stubbs B, Gaughran F, Craig T.","Trials. 2016 Dec 12;17(1):594. doi: 10.1186/s13063-016-1660-2.","Williams J","Trials","2016","2016/12/14","PMC5154047","","10.1186/s13063-016-1660-2"
"34555691","Psychiatric comorbidity and treatment outcomes in patients with opioid use disorder: Results from a multisite trial of buprenorphine-naloxone and methadone","Zhu Y, Mooney LJ, Yoo C, Evans EA, Kelleghan A, Saxon AJ, Curtis ME, Hser YI.","Drug Alcohol Depend. 2021 Nov 1;228:108996. doi: 10.1016/j.drugalcdep.2021.108996. Epub 2021 Aug 28.","Zhu Y","Drug Alcohol Depend","2021","2021/09/23","PMC8674982","NIHMS1759463","10.1016/j.drugalcdep.2021.108996"
"30981056","Online help-seeking prior to diagnosis: Can web-based resources reduce the duration of untreated mood disorders in young people?","Van Meter AR, Birnbaum ML, Rizvi A, Kane JM.","J Affect Disord. 2019 Jun 1;252:130-134. doi: 10.1016/j.jad.2019.04.019. Epub 2019 Apr 8.","Van Meter AR","J Affect Disord","2019","2019/04/14","PMC6529208","NIHMS1527830","10.1016/j.jad.2019.04.019"
"15282284","Glycogen synthase kinase-3beta haploinsufficiency mimics the behavioral and molecular effects of lithium","O'Brien WT, Harper AD, Jové F, Woodgett JR, Maretto S, Piccolo S, Klein PS.","J Neurosci. 2004 Jul 28;24(30):6791-8. doi: 10.1523/JNEUROSCI.4753-03.2004.","O'Brien WT","J Neurosci","2004","2004/07/30","PMC5328671","CAMS1580","10.1523/JNEUROSCI.4753-03.2004"
"23815174","Agenda setting in psychiatric consultations: an exploratory study","Frankel RM, Salyers MP, Bonfils KA, Oles SK, Matthias MS.","Psychiatr Rehabil J. 2013 Sep;36(3):195-201. doi: 10.1037/prj0000004. Epub 2013 Jul 1.","Frankel RM","Psychiatr Rehabil J","2013","2013/07/03","PMC4023682","NIHMS569219","10.1037/prj0000004"
"23123357","Antioxidants as potential therapeutics for neuropsychiatric disorders","Pandya CD, Howell KR, Pillai A.","Prog Neuropsychopharmacol Biol Psychiatry. 2013 Oct 1;46:214-23. doi: 10.1016/j.pnpbp.2012.10.017. Epub 2012 Nov 2.","Pandya CD","Prog Neuropsychopharmacol Biol Psychiatry","2013","2012/11/06","PMC3615047","NIHMS419251","10.1016/j.pnpbp.2012.10.017"
"27855101","Long-term cost-effectiveness of collaborative care (vs usual care) for people with depression and comorbid diabetes or cardiovascular disease: a Markov model informed by the COINCIDE randomised controlled trial","Camacho EM, Ntais D, Coventry P, Bower P, Lovell K, Chew-Graham C, Baguley C, Gask L, Dickens C, Davies LM.","BMJ Open. 2016 Oct 7;6(10):e012514. doi: 10.1136/bmjopen-2016-012514.","Camacho EM","BMJ Open","2016","2016/11/18","PMC5073527","","10.1136/bmjopen-2016-012514"
"19127573","Dopamine and impulse control disorders in Parkinson's disease","Weintraub D.","Ann Neurol. 2008 Dec;64 Suppl 2(Suppl 2):S93-100. doi: 10.1002/ana.21454.","Weintraub D","Ann Neurol","2008","2009/01/08","PMC3530139","NIHMS427883","10.1002/ana.21454"
"29059417","Brief Web-Based Interventions for Young Adult Smokers With Severe Mental Illnesses: A Randomized, Controlled Pilot Study","Brunette MF, Ferron JC, Robinson D, Coletti D, Geiger P, Devitt T, Klodnick V, Gottlieb J, Xie H, Greene MA, Ziedonis D, Drake RE, McHugo GJ.","Nicotine Tob Res. 2018 Sep 4;20(10):1206-1214. doi: 10.1093/ntr/ntx190.","Brunette MF","Nicotine Tob Res","2018","2017/10/24","PMC6121912","","10.1093/ntr/ntx190"
"23390559","Long-lasting antidepressant action of ketamine, but not glycogen synthase kinase-3 inhibitor SB216763, in the chronic mild stress model of mice","Ma XC, Dang YH, Jia M, Ma R, Wang F, Wu J, Gao CG, Hashimoto K.","PLoS One. 2013;8(2):e56053. doi: 10.1371/journal.pone.0056053. Epub 2013 Feb 4.","Ma XC","PLoS One","2013","2013/02/08","PMC3563541","","10.1371/journal.pone.0056053"
"30570700","Pharmacological Treatments for Disordered Gambling: A Meta-analysis","Goslar M, Leibetseder M, Muench HM, Hofmann SG, Laireiter AR.","J Gambl Stud. 2019 Jun;35(2):415-445. doi: 10.1007/s10899-018-09815-y.","Goslar M","J Gambl Stud","2019","2018/12/21","PMC6517351","","10.1007/s10899-018-09815-y"
"33555265","A Brief Mobile-Augmented Suicide Prevention Intervention for People With Psychotic Disorders in Transition From Acute to Ongoing Care: Protocol for a Pilot Trial","Depp C, Ehret B, Villa J, Perivoliotis D, Granholm E.","JMIR Res Protoc. 2021 Feb 8;10(2):e14378. doi: 10.2196/14378.","Depp C","JMIR Res Protoc","2021","2021/02/08","PMC7899804","","10.2196/14378"
"34633054","Mental depression: Relation to different disease status, newer treatments and its association with COVID-19 pandemic (Review)","Abdel-Bakky MS, Amin E, Faris TM, Abdellatif AAH.","Mol Med Rep. 2021 Dec;24(6):839. doi: 10.3892/mmr.2021.12479. Epub 2021 Oct 11.","Abdel-Bakky MS","Mol Med Rep","2021","2021/10/11","PMC8524409","","10.3892/mmr.2021.12479"
"24937094","Reversal of autism-like behaviors and metabolism in adult mice with single-dose antipurinergic therapy","Naviaux JC, Schuchbauer MA, Li K, Wang L, Risbrough VB, Powell SB, Naviaux RK.","Transl Psychiatry. 2014 Jun 17;4(6):e400. doi: 10.1038/tp.2014.33.","Naviaux JC","Transl Psychiatry","2014","2014/06/18","PMC4080315","","10.1038/tp.2014.33"
"32628372","Relationship Between Clozapine Levels and Acute Inflammatory Stress","Wagner A, Shad MU.","Prim Care Companion CNS Disord. 2020 Jul 2;22(4):19br02586. doi: 10.4088/PCC.19br02586.","Wagner A","Prim Care Companion CNS Disord","2020","2020/07/07","","","10.4088/PCC.19br02586"
"29061129","Antipsychotics and dementia in Canada: a retrospective cross-sectional study of four health sectors","Rios S, Perlman CM, Costa A, Heckman G, Hirdes JP, Mitchell L.","BMC Geriatr. 2017 Oct 23;17(1):244. doi: 10.1186/s12877-017-0636-8.","Rios S","BMC Geriatr","2017","2017/10/25","PMC5651600","","10.1186/s12877-017-0636-8"
"31066227","Transcranial magnetic stimulation in anxiety and trauma-related disorders: A systematic review and meta-analysis","Cirillo P, Gold AK, Nardi AE, Ornelas AC, Nierenberg AA, Camprodon J, Kinrys G.","Brain Behav. 2019 Jun;9(6):e01284. doi: 10.1002/brb3.1284. Epub 2019 May 7.","Cirillo P","Brain Behav","2019","2019/05/09","PMC6576151","","10.1002/brb3.1284"
"30561967","Radically open dialectical behaviour therapy for refractory depression: the RefraMED RCT","Lynch TR, Hempel RJ, Whalley B, Byford S, Chamba R, Clarke P, Clarke S, Kingdon D, O’Mahen H, Remington B, Rushbrook SC, Shearer J, Stanton M, Swales M, Watkins A, Russell IT.","Southampton (UK): NIHR Journals Library; 2018 Dec.","Lynch TR","Radically open dialectical behaviour therapy for refractory depression: the RefraMED RCT","2018","2018/12/01","","","10.3310/eme05070"
"28807143","Lifestyle interventions for weight loss among overweight and obese adults with serious mental illness: A systematic review and meta-analysis","Naslund JA, Whiteman KL, McHugo GJ, Aschbrenner KA, Marsch LA, Bartels SJ.","Gen Hosp Psychiatry. 2017 Jul;47:83-102. doi: 10.1016/j.genhosppsych.2017.04.003. Epub 2017 Apr 6.","Naslund JA","Gen Hosp Psychiatry","2017","2017/08/16","PMC5575752","NIHMS892378","10.1016/j.genhosppsych.2017.04.003"
"31517791","The Collaborative Chronic Care Model for Mental Health Conditions: From Evidence Synthesis to Policy Impact to Scale-up and Spread","Bauer MS, Weaver K, Kim B, Miller C, Lew R, Stolzmann K, Sullivan JL, Riendeau R, Connolly S, Pitcock J, Ludvigsen SM, Elwy AR.","Med Care. 2019 Oct;57 Suppl 10 Suppl 3(10 Suppl 3):S221-S227. doi: 10.1097/MLR.0000000000001145.","Bauer MS","Med Care","2019","2019/09/14","PMC6749976","","10.1097/MLR.0000000000001145"
"29477251","Comparative efficacy and acceptability of 21 antidepressant drugs for the acute treatment of adults with major depressive disorder: a systematic review and network meta-analysis","Cipriani A, Furukawa TA, Salanti G, Chaimani A, Atkinson LZ, Ogawa Y, Leucht S, Ruhe HG, Turner EH, Higgins JPT, Egger M, Takeshima N, Hayasaka Y, Imai H, Shinohara K, Tajika A, Ioannidis JPA, Geddes JR.","Lancet. 2018 Apr 7;391(10128):1357-1366. doi: 10.1016/S0140-6736(17)32802-7. Epub 2018 Feb 21.","Cipriani A","Lancet","2018","2018/02/26","PMC5889788","","10.1016/S0140-6736(17)32802-7"
"33498969","Transcriptome Changes in Three Brain Regions during Chronic Lithium Administration in the Rat Models of Mania and Depression","Szczepankiewicz D, Celichowski P, Kołodziejski PA, Pruszyńska-Oszmałek E, Sassek M, Zakowicz P, Banach E, Langwiński W, Sakrajda K, Nowakowska J, Socha M, Bukowska-Olech E, Pawlak J, Twarowska-Hauser J, Nogowski L, Rybakowski JK, Szczepankiewicz A.","Int J Mol Sci. 2021 Jan 24;22(3):1148. doi: 10.3390/ijms22031148.","Szczepankiewicz D","Int J Mol Sci","2021","2021/01/27","PMC7865310","","10.3390/ijms22031148"
